CHG1AY3,constant,CONTROL,default,EFYTOTLT,gr,INSTNM,lat,linked_name,lon,netprice,online,ownership,ownershipcolor,popup,RET_PCF,salary,SATMT75,SATVR75,selectivity,testing,testingcolors,TestScoresRequired,totsize,type,typecolors,netprice_trimmed,size_trimmed,totsize_trimmed,tuition
13863.0,1.0,3,20.599999999999998,413,NA,National American University-Roseville,45.009683,<a href='http://www.national.edu/locations/campuses/roseville/' target='_blank'>National American University-Roseville</a>,-93.170514,NA,,Private for-profit,#D95F02,"<a href='http://www.national.edu/locations/campuses/roseville/' target='_blank'>National American University-Roseville</a><br/>Baccalaureate Colleges, Private for-profit, <br/>Undergrad size: 413 (63% women)<br/>Total size: 413<br/>Tuition and fees: $13,863<br/>Avg net price: $NA<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: NA%<br/>Median salary (6yrs after): $27,100<br/>Default rate: 21%",NA,27100.0,NA,NA,NA,NA,NA,NA,413,Baccalaureate Colleges,#7570B3,NA,413.0,413.0,13863.0
NA,1.0,3,22.5,231,NA,Sanford-Brown College-Mendota Heights,44.86523,<a href='http://www.browncollege.edu/Home/SB-Home' target='_blank'>Sanford-Brown College-Mendota Heights</a>,-93.163291,NA,,Private for-profit,#D95F02,"<a href='http://www.browncollege.edu/Home/SB-Home' target='_blank'>Sanford-Brown College-Mendota Heights</a><br/>Baccalaureate Colleges, Private for-profit, <br/>Undergrad size: 231 (43% women)<br/>Total size: 231<br/>Tuition and fees: $NA<br/>Avg net price: $NA<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: NA%<br/>Median salary (6yrs after): $24,900<br/>Default rate: 22%",NA,24900.0,NA,NA,NA,NA,NA,NA,231,Baccalaureate Colleges,#7570B3,NA,231.0,231.0,NA
5736.0,1.0,1,12.2,14573,NA,Normandale Community College,44.829706,<a href='http://www.normandale.edu' target='_blank'>Normandale Community College</a>,-93.331677,12328,,Public,#1B9E77,"<a href='http://www.normandale.edu' target='_blank'>Normandale Community College</a><br/>Associate's Colleges, Public, <br/>Undergrad size: 14,573 (55% women)<br/>Total size: 14,573<br/>Tuition and fees: $5,736<br/>Avg net price: $12,328<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 61%<br/>Median salary (6yrs after): $31,200<br/>Default rate: 12%",61,31200.0,NA,NA,NA,NA,NA,NA,14573,Associate's Colleges,#E7298A,12328.0,14573.0,14573.0,5736.0
21586.0,1.0,2,4.6,1294,44.0,North Central University,44.969389,<a href='http://www.northcentral.edu' target='_blank'>North Central University</a>,-93.261429,19442,,Private non-profit,#7570B3,"<a href='http://www.northcentral.edu' target='_blank'>North Central University</a><br/>Baccalaureate Colleges, Private non-profit, <br/>Undergrad size: 1,294 (57% women)<br/>Total size: 1,406<br/>Tuition and fees: $21,586<br/>Avg net price: $19,442<br/>SAT math (25th-75th pctile): 440-560<br/>SAT verbal (25th-75th pctile): 430-550<br/>Admit rate: 54%<br/>Graduation rate: 44%<br/>First-year retention: 74%<br/>Median salary (6yrs after): $26,800<br/>Default rate: 5%",74,26800.0,560,550,46.0,Required,#66C2A5,TRUE,1406,Baccalaureate Colleges,#7570B3,19442.0,1294.0,1294.0,21586.0
5534.0,1.0,1,13.0,4875,NA,Northland Community and Technical College,48.124955,<a href='http://www.northlandcollege.edu' target='_blank'>Northland Community and Technical College</a>,-96.162362,10758,,Public,#1B9E77,"<a href='http://www.northlandcollege.edu' target='_blank'>Northland Community and Technical College</a><br/>Associate's Colleges, Public, <br/>Undergrad size: 4,875 (59% women)<br/>Total size: 4,875<br/>Tuition and fees: $5,534<br/>Avg net price: $10,758<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 60%<br/>Median salary (6yrs after): $30,300<br/>Default rate: 13%",60,30300.0,NA,NA,NA,NA,NA,NA,4875,Associate's Colleges,#E7298A,10758.0,4875.0,4875.0,5534.0
28730.0,1.0,2,2.9000000000000004,3669,66.0,University of Northwestern-St Paul,45.032969,<a href='http://www.unwsp.edu' target='_blank'>University of Northwestern-St Paul</a>,-93.171579,24621,,Private non-profit,#7570B3,"<a href='http://www.unwsp.edu' target='_blank'>University of Northwestern-St Paul</a><br/>Master's Colleges, Private non-profit, <br/>Undergrad size: 3,669 (60% women)<br/>Total size: 3,951<br/>Tuition and fees: $28,730<br/>Avg net price: $24,621<br/>SAT math (25th-75th pctile): 470-588<br/>SAT verbal (25th-75th pctile): 443-640<br/>Admit rate: 87%<br/>Graduation rate: 66%<br/>First-year retention: 82%<br/>Median salary (6yrs after): $31,000<br/>Default rate: 3%",82,31e3,588,640,13.0,Required,#66C2A5,TRUE,3951,Master's Colleges,#D95F02,24621.0,3669.0,3669.0,28730.0
11636.0,1.0,2,1.0,223,NA,Northwestern Health Sciences University,44.85097,<a href='http://www.nwhealth.edu' target='_blank'>Northwestern Health Sciences University</a>,-93.311218,20491,,Private non-profit,#7570B3,"<a href='http://www.nwhealth.edu' target='_blank'>Northwestern Health Sciences University</a><br/>Baccalaureate Colleges, Private non-profit, <br/>Undergrad size: 223 (67% women)<br/>Total size: 1,064<br/>Tuition and fees: $11,636<br/>Avg net price: $20,491<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: NA%<br/>Median salary (6yrs after): $30,400<br/>Default rate: 1%",NA,30400.0,NA,NA,NA,NA,NA,NA,1064,Baccalaureate Colleges,#7570B3,20491.0,223.0,223.0,11636.0
16165.0,1.0,2,3.8,162,NA,Oak Hills Christian College,47.425836,<a href='http://www.oakhills.edu' target='_blank'>Oak Hills Christian College</a>,-94.901701,16563,,Private non-profit,#7570B3,"<a href='http://www.oakhills.edu' target='_blank'>Oak Hills Christian College</a><br/>Baccalaureate Colleges, Private non-profit, <br/>Undergrad size: 162 (54% women)<br/>Total size: 162<br/>Tuition and fees: $16,165<br/>Avg net price: $16,563<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: 29%<br/>Graduation rate: NA%<br/>First-year retention: 57%<br/>Median salary (6yrs after): $19,600<br/>Default rate: 4%",57,19600.0,NA,NA,71.0,Required,#66C2A5,TRUE,162,Baccalaureate Colleges,#7570B3,16563.0,162.0,162.0,16165.0
4066.0,1.0,1,15.8,2258,NA,Pine Technical & Community College,45.808775,<a href='http://www.pine.edu' target='_blank'>Pine Technical & Community College</a>,-92.968456,10295,,Public,#1B9E77,"<a href='http://www.pine.edu' target='_blank'>Pine Technical & Community College</a><br/>Associate's Colleges, Public, <br/>Undergrad size: 2,258 (61% women)<br/>Total size: 2,258<br/>Tuition and fees: $4,066<br/>Avg net price: $10,295<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 59%<br/>Median salary (6yrs after): $26,600<br/>Default rate: 16%",59,26600.0,NA,NA,NA,NA,NA,NA,2258,Associate's Colleges,#E7298A,10295.0,2258.0,2258.0,4066.0
5325.0,1.0,1,33.6,424,NA,Rainy River Community College,48.594255,<a href='http://www.rainyriver.edu' target='_blank'>Rainy River Community College</a>,-93.426666,9692,,Public,#1B9E77,"<a href='http://www.rainyriver.edu' target='_blank'>Rainy River Community College</a><br/>Associate's Colleges, Public, <br/>Undergrad size: 424 (54% women)<br/>Total size: 424<br/>Tuition and fees: $5,325<br/>Avg net price: $9,692<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 58%<br/>Median salary (6yrs after): $19,600<br/>Default rate: 34%",58,19600.0,NA,NA,NA,NA,NA,NA,424,Associate's Colleges,#E7298A,9692.0,424.0,424.0,5325.0
5638.0,1.0,1,13.600000000000001,7978,NA,Rochester Community and Technical College,44.016177,<a href='http://www.rctc.edu/' target='_blank'>Rochester Community and Technical College</a>,-92.423528,14455,,Public,#1B9E77,"<a href='http://www.rctc.edu/' target='_blank'>Rochester Community and Technical College</a><br/>Associate's Colleges, Public, <br/>Undergrad size: 7,978 (62% women)<br/>Total size: 7,978<br/>Tuition and fees: $5,638<br/>Avg net price: $14,455<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 52%<br/>Median salary (6yrs after): $30,000<br/>Default rate: 14%",52,3e4,NA,NA,NA,NA,NA,NA,7978,Associate's Colleges,#E7298A,14455.0,7978.0,7978.0,5638.0
40846.0,1.0,2,1.0,2042,85.0,College of Saint Benedict,45.558609,<a href='http://www.csbsju.edu' target='_blank'>College of Saint Benedict</a>,-94.31902,26185,,Private non-profit,#7570B3,"<a href='http://www.csbsju.edu' target='_blank'>College of Saint Benedict</a><br/>Baccalaureate Colleges, Private non-profit, <br/>Undergrad size: 2,042 (100% women)<br/>Total size: 2,042<br/>Tuition and fees: $40,846<br/>Avg net price: $26,185<br/>SAT math (25th-75th pctile): 450-570<br/>SAT verbal (25th-75th pctile): 490-590<br/>Admit rate: 74%<br/>Graduation rate: 85%<br/>First-year retention: 91%<br/>Median salary (6yrs after): $37,800<br/>Default rate: 1%",91,37800.0,570,590,26.0,Required,#66C2A5,TRUE,2042,Baccalaureate Colleges,#7570B3,26185.0,2042.0,2042.0,40846.0
5325.0,1.0,1,12.2,6568,NA,St Cloud Technical and Community College,45.580341,<a href='http://www.sctcc.edu' target='_blank'>St Cloud Technical and Community College</a>,-94.176938,8667,,Public,#1B9E77,"<a href='http://www.sctcc.edu' target='_blank'>St Cloud Technical and Community College</a><br/>Associate's Colleges, Public, <br/>Undergrad size: 6,568 (52% women)<br/>Total size: 6,568<br/>Tuition and fees: $5,325<br/>Avg net price: $8,667<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 53%<br/>Median salary (6yrs after): $32,300<br/>Default rate: 12%",53,32300.0,NA,NA,NA,NA,NA,NA,6568,Associate's Colleges,#E7298A,8667.0,6568.0,6568.0,5325.0
7814.0,1.0,1,5.4,16759,42.0,Saint Cloud State University,45.552418,<a href='http://www.stcloudstate.edu' target='_blank'>Saint Cloud State University</a>,-94.153,12935,,Public,#1B9E77,"<a href='http://www.stcloudstate.edu' target='_blank'>Saint Cloud State University</a><br/>Master's Colleges, Public, <br/>Undergrad size: 16,759 (53% women)<br/>Total size: 19,186<br/>Tuition and fees: $7,814<br/>Avg net price: $12,935<br/>SAT math (25th-75th pctile): 450-585<br/>SAT verbal (25th-75th pctile): 445-560<br/>Admit rate: 86%<br/>Graduation rate: 42%<br/>First-year retention: 72%<br/>Median salary (6yrs after): $34,600<br/>Default rate: 5%",72,34600.0,585,560,14.0,Required,#66C2A5,TRUE,19186,Master's Colleges,#D95F02,12935.0,16759.0,16759.0,7814.0
40226.0,1.0,2,0.2,1817,77.0,Saint Johns University,45.580538,<a href='http://www.csbsju.edu' target='_blank'>Saint Johns University</a>,-94.39268,24775,,Private non-profit,#7570B3,"<a href='http://www.csbsju.edu' target='_blank'>Saint Johns University</a><br/>Baccalaureate Colleges, Private non-profit, <br/>Undergrad size: 1,817 (0% women)<br/>Total size: 1,987<br/>Tuition and fees: $40,226<br/>Avg net price: $24,775<br/>SAT math (25th-75th pctile): 450-581<br/>SAT verbal (25th-75th pctile): 470-560<br/>Admit rate: 74%<br/>Graduation rate: 77%<br/>First-year retention: 85%<br/>Median salary (6yrs after): $42,800<br/>Default rate: 0%",85,42800.0,581,560,26.0,Required,#66C2A5,TRUE,1987,Baccalaureate Colleges,#7570B3,24775.0,1817.0,1817.0,40226.0
31335.0,1.0,2,2.7,2132,61.0,Saint Mary's University of Minnesota,44.045322,<a href='http://www.smumn.edu' target='_blank'>Saint Mary's University of Minnesota</a>,-91.696652,20131,,Private non-profit,#7570B3,"<a href='http://www.smumn.edu' target='_blank'>Saint Mary's University of Minnesota</a><br/>Master's Colleges, Private non-profit, <br/>Undergrad size: 2,132 (53% women)<br/>Total size: 8,130<br/>Tuition and fees: $31,335<br/>Avg net price: $20,131<br/>SAT math (25th-75th pctile): 423-548<br/>SAT verbal (25th-75th pctile): 445-548<br/>Admit rate: 78%<br/>Graduation rate: 61%<br/>First-year retention: 80%<br/>Median salary (6yrs after): $33,000<br/>Default rate: 3%",80,33e3,548,548,22.0,Required,#66C2A5,TRUE,8130,Master's Colleges,#D95F02,20131.0,2132.0,2132.0,31335.0
42940.0,1.0,2,0.5,3113,87.0,St Olaf College,44.462884,<a href='http://wp.stolaf.edu' target='_blank'>St Olaf College</a>,-93.183633,26183,,Private non-profit,#7570B3,"<a href='http://wp.stolaf.edu' target='_blank'>St Olaf College</a><br/>Baccalaureate Colleges, Private non-profit, <br/>Undergrad size: 3,113 (58% women)<br/>Total size: 3,113<br/>Tuition and fees: $42,940<br/>Avg net price: $26,183<br/>SAT math (25th-75th pctile): 580-700<br/>SAT verbal (25th-75th pctile): 560-710<br/>Admit rate: 36%<br/>Graduation rate: 87%<br/>First-year retention: 93%<br/>Median salary (6yrs after): $35,400<br/>Default rate: 0%",93,35400.0,700,710,64.0,Required,#66C2A5,TRUE,3113,Baccalaureate Colleges,#7570B3,26183.0,3113.0,3113.0,42940.0
23740.0,1.0,2,3.9,1190,58.0,Crown College,44.885372,<a href='http://www.crown.edu' target='_blank'>Crown College</a>,-93.743015,22426,,Private non-profit,#7570B3,"<a href='http://www.crown.edu' target='_blank'>Crown College</a><br/>Baccalaureate Colleges, Private non-profit, <br/>Undergrad size: 1,190 (54% women)<br/>Total size: 1,392<br/>Tuition and fees: $23,740<br/>Avg net price: $22,426<br/>SAT math (25th-75th pctile): 410-550<br/>SAT verbal (25th-75th pctile): 410-535<br/>Admit rate: 53%<br/>Graduation rate: 58%<br/>First-year retention: 68%<br/>Median salary (6yrs after): $27,600<br/>Default rate: 4%",68,27600.0,550,535,47.0,Required,#66C2A5,TRUE,1392,Baccalaureate Colleges,#7570B3,22426.0,1190.0,1190.0,23740.0
33994.0,1.0,2,3.5000000000000004,3250,70.0,The College of Saint Scholastica,46.81544,<a href='http://www.css.edu' target='_blank'>The College of Saint Scholastica</a>,-92.105738,22719,,Private non-profit,#7570B3,"<a href='http://www.css.edu' target='_blank'>The College of Saint Scholastica</a><br/>Master's Colleges, Private non-profit, <br/>Undergrad size: 3,250 (70% women)<br/>Total size: 5,114<br/>Tuition and fees: $33,994<br/>Avg net price: $22,719<br/>SAT math (25th-75th pctile): 340-540<br/>SAT verbal (25th-75th pctile): 380-470<br/>Admit rate: 61%<br/>Graduation rate: 70%<br/>First-year retention: 84%<br/>Median salary (6yrs after): $42,600<br/>Default rate: 4%",84,42600.0,540,470,39.0,Required,#66C2A5,TRUE,5114,Master's Colleges,#D95F02,22719.0,3250.0,3250.0,33994.0
38105.0,1.0,2,2.1,6528,76.0,University of St Thomas,44.941662,<a href='http://www.stthomas.edu' target='_blank'>University of St Thomas</a>,-93.189422,29415,,Private non-profit,#7570B3,"<a href='http://www.stthomas.edu' target='_blank'>University of St Thomas</a><br/>Doctoral Universities, Private non-profit, <br/>Undergrad size: 6,528 (46% women)<br/>Total size: 11,470<br/>Tuition and fees: $38,105<br/>Avg net price: $29,415<br/>SAT math (25th-75th pctile): 510-620<br/>SAT verbal (25th-75th pctile): 520-630<br/>Admit rate: 84%<br/>Graduation rate: 76%<br/>First-year retention: 89%<br/>Median salary (6yrs after): $42,000<br/>Default rate: 2%",89,42e3,620,630,16.0,Required,#66C2A5,TRUE,11470,Doctoral Universities,#1B9E77,29415.0,6528.0,6528.0,38105.0
35500.0,1.0,2,4.9,4019,64.0,St Catherine University,44.924542,<a href='http://www.stkate.edu' target='_blank'>St Catherine University</a>,-93.181925,23614,,Private non-profit,#7570B3,"<a href='http://www.stkate.edu' target='_blank'>St Catherine University</a><br/>Master's Colleges, Private non-profit, <br/>Undergrad size: 4,019 (96% women)<br/>Total size: 5,806<br/>Tuition and fees: $35,500<br/>Avg net price: $23,614<br/>SAT math (25th-75th pctile): 485-545<br/>SAT verbal (25th-75th pctile): 495-610<br/>Admit rate: 67%<br/>Graduation rate: 64%<br/>First-year retention: 86%<br/>Median salary (6yrs after): $39,500<br/>Default rate: 5%",86,39500.0,545,610,33.0,Required,#66C2A5,TRUE,5806,Master's Colleges,#D95F02,23614.0,4019.0,4019.0,35500.0
9360.0,1.0,3,10.9,7324,NA,Rasmussen College-Minnesota,45.556553,<a href='http://rasmussen.edu' target='_blank'>Rasmussen College-Minnesota</a>,-94.209068,16278,,Private for-profit,#D95F02,"<a href='http://rasmussen.edu' target='_blank'>Rasmussen College-Minnesota</a><br/>Baccalaureate Colleges, Private for-profit, <br/>Undergrad size: 7,324 (75% women)<br/>Total size: 7,324<br/>Tuition and fees: $9,360<br/>Avg net price: $16,278<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 11%<br/>Median salary (6yrs after): $27,300<br/>Default rate: 11%",11,27300.0,NA,NA,NA,NA,NA,NA,7324,Baccalaureate Colleges,#7570B3,16278.0,7324.0,7324.0,9360.0
5480.0,1.0,1,25.3,9600,NA,Saint Paul College,44.9492,<a href='http://www.saintpaul.edu' target='_blank'>Saint Paul College</a>,-93.109664,12725,,Public,#1B9E77,"<a href='http://www.saintpaul.edu' target='_blank'>Saint Paul College</a><br/>Associate's Colleges, Public, <br/>Undergrad size: 9,600 (55% women)<br/>Total size: 9,600<br/>Tuition and fees: $5,480<br/>Avg net price: $12,725<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 57%<br/>Median salary (6yrs after): $26,300<br/>Default rate: 25%",57,26300.0,NA,NA,NA,NA,NA,NA,9600,Associate's Colleges,#E7298A,12725.0,9600.0,9600.0,5480.0
8326.0,1.0,1,6.6000000000000005,7922,39.0,Southwest Minnesota State University,44.455023,<a href='http://www.smsu.edu' target='_blank'>Southwest Minnesota State University</a>,-95.75983,14838,,Public,#1B9E77,"<a href='http://www.smsu.edu' target='_blank'>Southwest Minnesota State University</a><br/>Master's Colleges, Public, <br/>Undergrad size: 7,922 (58% women)<br/>Total size: 8,480<br/>Tuition and fees: $8,326<br/>Avg net price: $14,838<br/>SAT math (25th-75th pctile): 380-530<br/>SAT verbal (25th-75th pctile): 370-540<br/>Admit rate: 64%<br/>Graduation rate: 39%<br/>First-year retention: 68%<br/>Median salary (6yrs after): $30,000<br/>Default rate: 7%",68,3e4,530,540,36.0,Required,#66C2A5,TRUE,8480,Master's Colleges,#D95F02,14838.0,7922.0,7922.0,8326.0
NA,1.0,2,6.1,NA,NA,United Theological Seminary of the Twin Cities,45.057139,<a href='http://www.unitedseminary.edu' target='_blank'>United Theological Seminary of the Twin Cities</a>,-93.224977,NA,,Private non-profit,#7570B3,"<a href='http://www.unitedseminary.edu' target='_blank'>United Theological Seminary of the Twin Cities</a><br/>Baccalaureate Colleges, Private non-profit, <br/>Undergrad size: NA (NA% women)<br/>Total size: 160<br/>Tuition and fees: $NA<br/>Avg net price: $NA<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: NA%<br/>Median salary (6yrs after): $NA<br/>Default rate: 6%",NA,NA,NA,NA,NA,NA,NA,NA,160,Baccalaureate Colleges,#7570B3,NA,NA,NA,NA
5325.0,1.0,1,10.7,810,NA,Vermilion Community College,47.905213,<a href='http://www.vcc.edu/' target='_blank'>Vermilion Community College</a>,-91.837938,10205,,Public,#1B9E77,"<a href='http://www.vcc.edu/' target='_blank'>Vermilion Community College</a><br/>Associate's Colleges, Public, <br/>Undergrad size: 810 (35% women)<br/>Total size: 810<br/>Tuition and fees: $5,325<br/>Avg net price: $10,205<br/>SAT math (25th-75th pctile): NA-NA<br/>SAT verbal (25th-75th pctile): NA-NA<br/>Admit rate: NA%<br/>Graduation rate: NA%<br/>First-year retention: 54%<br/>Median salary (6yrs after): $26,800<br/>Default rate: 11%",54,26800.0,NA,NA,NA,NA,NA,NA,810,Associate's Colleges,#E7298A,10205.0,810.0,810.0,5325.0
